# Data generated with generateMultisineData.py script.
# TimeStep= 0.001 EndTime = 10.0 bias = 0.0 amplitude = 2.0
# frequencies = [0.2, 0.5, 0.9, 1.7, 2.8, 4.0]
# phases = [0.0, 1.1, 2.2, 0.7, 1.9, 2.8]
# time, data
5.560000000000000497e+00,-3.788706329859989341e-01
5.560999999999999943e+00,-3.817848527508077572e-01
5.562000000000000277e+00,-3.843387591042311535e-01
5.562999999999999723e+00,-3.865310291619378225e-01
5.564000000000000057e+00,-3.883605336946882591e-01
5.565000000000000391e+00,-3.898263381178900255e-01
5.565999999999999837e+00,-3.909277033685299996e-01
5.567000000000000171e+00,-3.916640866687388089e-01
5.568000000000000504e+00,-3.920351421752849008e-01
5.568999999999999950e+00,-3.920407215145936264e-01
5.570000000000000284e+00,-3.916808742026429146e-01
5.570999999999999730e+00,-3.909558479494256167e-01
5.572000000000000064e+00,-3.898660888475995456e-01
5.573000000000000398e+00,-3.884122414450060790e-01
5.573999999999999844e+00,-3.865951487008864595e-01
5.575000000000000178e+00,-3.844158518257038692e-01
5.576000000000000512e+00,-3.818755900043764862e-01
5.576999999999999957e+00,-3.789758000030646889e-01
5.578000000000000291e+00,-3.757181156595106319e-01
5.578999999999999737e+00,-3.721043672570832350e-01
5.580000000000000071e+00,-3.681365807827599035e-01
5.581000000000000405e+00,-3.638169770693789884e-01
5.581999999999999851e+00,-3.591479708224146195e-01
5.583000000000000185e+00,-3.541321695317736773e-01
5.584000000000000519e+00,-3.487723722692022132e-01
5.584999999999999964e+00,-3.430715683716543118e-01
5.586000000000000298e+00,-3.370329360114875383e-01
5.586999999999999744e+00,-3.306598406540640078e-01
5.588000000000000078e+00,-3.239558334035836373e-01
5.589000000000000412e+00,-3.169246492380193292e-01
5.589999999999999858e+00,-3.095702051340148420e-01
5.591000000000000192e+00,-3.018965980827501006e-01
5.592000000000000526e+00,-2.939081029979472848e-01
5.592999999999999972e+00,-2.856091705168785633e-01
5.594000000000000306e+00,-2.770044246958109913e-01
5.594999999999999751e+00,-2.680986606010959394e-01
5.596000000000000085e+00,-2.588968417970042846e-01
5.597000000000000419e+00,-2.494040977320363117e-01
5.597999999999999865e+00,-2.396257210248789182e-01
5.599000000000000199e+00,-2.295671646515596576e-01
5.600000000000000533e+00,-2.192340390355267399e-01
5.600999999999999979e+00,-2.086321090420902302e-01
5.602000000000000313e+00,-1.977672908789873396e-01
5.602999999999999758e+00,-1.866456489048673451e-01
5.604000000000000092e+00,-1.752733923473856203e-01
5.605000000000000426e+00,-1.636568719329011823e-01
5.605999999999999872e+00,-1.518025764296206392e-01
5.607000000000000206e+00,-1.397171291060287646e-01
5.608000000000000540e+00,-1.274072841069801010e-01
5.608999999999999986e+00,-1.148799227491700964e-01
5.610000000000000320e+00,-1.021420497381951842e-01
5.610999999999999766e+00,-8.920078930961639063e-02
5.612000000000000099e+00,-7.606338129585939190e-02
5.613000000000000433e+00,-6.273717712157848847e-02
5.613999999999999879e+00,-4.922963572953144296e-02
5.615000000000000213e+00,-3.554831943947089207e-02
5.616000000000000547e+00,-2.170088974246243627e-02
5.616999999999999993e+00,-7.695103032935753963e-03
5.618000000000000327e+00,6.461193718923769966e-03
5.618999999999999773e+00,2.076006735190089741e-02
5.620000000000000107e+00,3.519350295325918837e-02
5.621000000000000441e+00,4.975340835006403922e-02
5.621999999999999886e+00,6.443161865011483302e-02
5.623000000000000220e+00,7.921990082955693291e-02
5.624000000000000554e+00,9.410995836450679330e-02
5.625000000000000000e+00,1.090934359040859059e-01
5.626000000000000334e+00,1.241619239821164650e-01
5.626999999999999780e+00,1.393069637644987480e-01
5.628000000000000114e+00,1.545200518298737724e-01
5.629000000000000448e+00,1.697926449802548976e-01
5.629999999999999893e+00,1.851161650793472779e-01
5.631000000000000227e+00,2.004820039151856970e-01
5.631999999999999673e+00,2.158815280846077544e-01
5.633000000000000007e+00,2.313060838965202148e-01
5.634000000000000341e+00,2.467470022909669658e-01
5.634999999999999787e+00,2.621956037712940835e-01
5.636000000000000121e+00,2.776432033464744098e-01
5.637000000000000455e+00,2.930811154803401597e-01
5.637999999999999901e+00,3.085006590453081010e-01
5.639000000000000234e+00,3.238931622772865393e-01
5.639999999999999680e+00,3.392499677288370319e-01
5.641000000000000014e+00,3.545624372179864148e-01
5.642000000000000348e+00,3.698219567692435095e-01
5.642999999999999794e+00,3.850199415443389950e-01
5.644000000000000128e+00,4.001478407595668307e-01
5.645000000000000462e+00,4.151971425866704535e-01
5.645999999999999908e+00,4.301593790346466273e-01
5.647000000000000242e+00,4.450261308093662049e-01
5.647999999999999687e+00,4.597890321480744280e-01
5.649000000000000021e+00,4.744397756261302113e-01
5.650000000000000355e+00,4.889701169328299346e-01
5.650999999999999801e+00,5.033718796136609219e-01
5.652000000000000135e+00,5.176369597761485419e-01
5.653000000000000469e+00,5.317573307562915019e-01
5.653999999999999915e+00,5.457250477430617419e-01
5.655000000000000249e+00,5.595322523581078844e-01
5.655999999999999694e+00,5.731711771877261441e-01
5.657000000000000028e+00,5.866341502648018125e-01
5.658000000000000362e+00,5.999135994975839381e-01
5.658999999999999808e+00,6.130020570430110283e-01
5.660000000000000142e+00,6.258921636217719131e-01
5.661000000000000476e+00,6.385766727725425973e-01
5.661999999999999922e+00,6.510484550428637940e-01
5.663000000000000256e+00,6.633005021142440727e-01
5.663999999999999702e+00,6.753259308587746812e-01
5.665000000000000036e+00,6.871179873251712644e-01
5.666000000000000369e+00,6.986700506514227360e-01
5.666999999999999815e+00,7.099756369021325009e-01
5.668000000000000149e+00,7.210284028279595470e-01
5.669000000000000483e+00,7.318221495449366287e-01
5.669999999999999929e+00,7.423508261315868717e-01
5.671000000000000263e+00,7.526085331415908186e-01
5.671999999999999709e+00,7.625895260298041212e-01
5.673000000000000043e+00,7.722882184897786884e-01
5.674000000000000377e+00,7.816991857005294309e-01
5.674999999999999822e+00,7.908171674808389673e-01
5.676000000000000156e+00,7.996370713490055238e-01
5.677000000000000490e+00,8.081539754862360203e-01
5.677999999999999936e+00,8.163631316020197870e-01
5.679000000000000270e+00,8.242599676996203995e-01
5.679999999999999716e+00,8.318400907399801092e-01
5.681000000000000050e+00,8.390992892026715166e-01
5.682000000000000384e+00,8.460335355420101067e-01
5.682999999999999829e+00,8.526389885371430388e-01
5.684000000000000163e+00,8.589119955345488888e-01
5.685000000000000497e+00,8.648490945815452413e-01
5.685999999999999943e+00,8.704470164496684870e-01
5.687000000000000277e+00,8.757026865465813437e-01
5.687999999999999723e+00,8.806132267153539139e-01
5.689000000000000057e+00,8.851759569201180788e-01
5.690000000000000391e+00,8.893883968169495891e-01
5.690999999999999837e+00,8.932482672091017761e-01
5.692000000000000171e+00,8.967534913857326817e-01
5.693000000000000504e+00,8.999021963431931281e-01
5.693999999999999950e+00,9.026927138882461232e-01
5.695000000000000284e+00,9.051235816225150499e-01
5.695999999999999730e+00,9.071935438074856251e-01
5.697000000000000064e+00,9.089015521096616146e-01
5.698000000000000398e+00,9.102467662252772262e-01
5.698999999999999844e+00,9.112285543842741919e-01
5.700000000000000178e+00,9.118464937332063647e-01
5.701000000000000512e+00,9.121003705967875019e-01
5.701999999999999957e+00,9.119901806179854242e-01
5.703000000000000291e+00,9.115161287764971254e-01
5.703999999999999737e+00,9.106786292856207110e-01
5.705000000000000071e+00,9.094783053675727924e-01
5.706000000000000405e+00,9.079159889073539214e-01
5.706999999999999851e+00,9.059927199853810009e-01
5.708000000000000185e+00,9.037097462891190425e-01
5.709000000000000519e+00,9.010685224041182773e-01
5.709999999999999964e+00,8.980707089847838054e-01
5.711000000000000298e+00,8.947181718054398880e-01
5.711999999999999744e+00,8.910129806922082452e-01
5.713000000000000078e+00,8.869574083363039874e-01
5.714000000000000412e+00,8.825539289895534267e-01
5.714999999999999858e+00,8.778052170427520506e-01
5.716000000000000192e+00,8.727141454878223348e-01
5.717000000000000526e+00,8.672837842646593520e-01
5.717999999999999972e+00,8.615173984935989848e-01
5.719000000000000306e+00,8.554184465945785520e-01
5.719999999999999751e+00,8.489905782941823409e-01
5.721000000000000085e+00,8.422376325215853443e-01
5.722000000000000419e+00,8.351636351948493742e-01
5.722999999999999865e+00,8.277727968987304008e-01
5.724000000000000199e+00,8.200695104554207582e-01
5.725000000000000533e+00,8.120583483897663157e-01
5.725999999999999979e+00,8.037440602903085374e-01
5.727000000000000313e+00,7.951315700677979992e-01
5.727999999999999758e+00,7.862259731129304097e-01
5.729000000000000092e+00,7.770325333547094537e-01
5.730000000000000426e+00,7.675566802215197937e-01
5.730999999999999872e+00,7.578040055064829694e-01
5.732000000000000206e+00,7.477802601390288739e-01
5.733000000000000540e+00,7.374913508646835369e-01
5.733999999999999986e+00,7.269433368349866864e-01
5.735000000000000320e+00,7.161424261094787580e-01
5.735999999999999766e+00,7.050949720720846026e-01
5.737000000000000099e+00,6.938074697637583998e-01
5.738000000000000433e+00,6.822865521337913020e-01
5.738999999999999879e+00,6.705389862118874555e-01
5.740000000000000213e+00,6.585716692032778097e-01
5.741000000000000547e+00,6.463916245093656032e-01
5.741999999999999993e+00,6.340059976760945570e-01
5.743000000000000327e+00,6.214220522724485107e-01
5.743999999999999773e+00,6.086471657017753500e-01
5.745000000000000107e+00,5.956888249480841724e-01
5.746000000000000441e+00,5.825546222601877266e-01
5.746999999999999886e+00,5.692522507759651962e-01
5.748000000000000220e+00,5.557895000895701765e-01
5.749000000000000554e+00,5.421742517641634507e-01
5.750000000000000000e+00,5.284144747927270735e-01
5.751000000000000334e+00,5.145182210098147024e-01
5.751999999999999780e+00,5.004936204569537805e-01
5.753000000000000114e+00,4.863488767042591920e-01
5.754000000000000448e+00,4.720922621314410650e-01
5.754999999999999893e+00,4.577321131705103241e-01
5.756000000000000227e+00,4.432768255134172386e-01
5.757000000000000561e+00,4.287348492873244155e-01
5.758000000000000007e+00,4.141146842003239348e-01
5.759000000000000341e+00,3.994248746605479905e-01
5.759999999999999787e+00,3.846740048716348337e-01
5.761000000000000121e+00,3.698706939072774480e-01
5.762000000000000455e+00,3.550235907680056591e-01
5.762999999999999901e+00,3.401413694230017715e-01
5.764000000000000234e+00,3.252327238397836884e-01
5.764999999999999680e+00,3.103063630050964528e-01
5.766000000000000014e+00,2.953710059393913623e-01
5.767000000000000348e+00,2.804353767084153404e-01
5.767999999999999794e+00,2.655081994345121488e-01
5.769000000000000128e+00,2.505981933105637660e-01
5.770000000000000462e+00,2.357140676198927753e-01
5.770999999999999908e+00,2.208645167646440255e-01
5.772000000000000242e+00,2.060582153057458066e-01
5.772999999999999687e+00,1.913038130176195895e-01
5.774000000000000021e+00,1.766099299600007722e-01
5.775000000000000355e+00,1.619851515704964773e-01
5.775999999999999801e+00,1.474380237800896887e-01
5.777000000000000135e+00,1.329770481549829853e-01
5.778000000000000469e+00,1.186106770673125976e-01
5.778999999999999915e+00,1.043473088978631308e-01
5.780000000000000249e+00,9.019528327323728112e-02
5.780999999999999694e+00,7.616287634072931023e-02
5.782000000000000028e+00,6.225829608327269199e-02
5.783000000000000362e+00,4.848967767750139019e-02
5.783999999999999808e+00,3.486507889747693378e-02
5.785000000000000142e+00,2.139247556684031187e-02
5.786000000000000476e+00,8.079757062085801689e-03
5.786999999999999922e+00,-5.065278130418963271e-03
5.788000000000000256e+00,-1.803492680127195477e-02
5.788999999999999702e+00,-3.082158534569390262e-02
5.790000000000000036e+00,-4.341775403008074630e-02
5.791000000000000369e+00,-5.581604119445168766e-02
5.791999999999999815e+00,-6.800916738862067268e-02
5.793000000000000149e+00,-7.998996943969687023e-02
5.794000000000000483e+00,-9.175140444830366671e-02
5.794999999999999929e+00,-1.032865537115325860e-01
5.796000000000000263e+00,-1.145886265700981621e-01
5.796999999999999709e+00,-1.256509641775621910e-01
5.798000000000000043e+00,-1.364670431895462777e-01
5.799000000000000377e+00,-1.470304793705159430e-01
5.799999999999999822e+00,-1.573350311164790627e-01
5.801000000000000156e+00,-1.673746028912117267e-01
5.802000000000000490e+00,-1.771432485741618601e-01
5.802999999999999936e+00,-1.866351747182036502e-01
5.804000000000000270e+00,-1.958447437153003623e-01
5.804999999999999716e+00,-2.047664768682062875e-01
5.806000000000000050e+00,-2.133950573666106021e-01
5.807000000000000384e+00,-2.217253331659357063e-01
5.807999999999999829e+00,-2.297523197671664519e-01
5.809000000000000163e+00,-2.374712028962435162e-01
5.810000000000000497e+00,-2.448773410813283036e-01
5.810999999999999943e+00,-2.519662681267135773e-01
5.812000000000000277e+00,-2.587336954818915680e-01
5.812999999999999723e+00,-2.651755145043619422e-01
5.814000000000000057e+00,-2.712877986152553156e-01
5.815000000000000391e+00,-2.770668053461849412e-01
5.815999999999999837e+00,-2.825089782765209390e-01
5.817000000000000171e+00,-2.876109488599322139e-01
5.818000000000000504e+00,-2.923695381391469006e-01
5.818999999999999950e+00,-2.967817583481617283e-01
5.820000000000000284e+00,-3.008448144009497893e-01
5.820999999999999730e+00,-3.045561052659440104e-01
5.822000000000000064e+00,-3.079132252255476487e-01
5.823000000000000398e+00,-3.109139650201217520e-01
5.823999999999999844e+00,-3.135563128758042661e-01
5.825000000000000178e+00,-3.158384554157173674e-01
5.826000000000000512e+00,-3.177587784541341387e-01
5.826999999999999957e+00,-3.193158676732003598e-01
5.828000000000000291e+00,-3.205085091820926158e-01
5.828999999999999737e+00,-3.213356899581976678e-01
5.830000000000000071e+00,-3.217965981703153067e-01
5.831000000000000405e+00,-3.218906233838427777e-01
5.831999999999999851e+00,-3.216173566478127133e-01
5.833000000000000185e+00,-3.209765904640147216e-01
5.834000000000000519e+00,-3.199683186382693001e-01
5.834999999999999964e+00,-3.185927360141319054e-01
5.836000000000000298e+00,-3.168502380892144199e-01
5.836999999999999744e+00,-3.147414205146742416e-01
5.838000000000000078e+00,-3.122670784781478304e-01
5.839000000000000412e+00,-3.094282059706652821e-01
5.839999999999999858e+00,-3.062259949382561408e-01
5.841000000000000192e+00,-3.026618343186481264e-01
5.842000000000000526e+00,-2.987373089640683044e-01
5.842999999999999972e+00,-2.944541984506896526e-01
5.844000000000000306e+00,-2.898144757756638823e-01
5.844999999999999751e+00,-2.848203059427817929e-01
5.846000000000000085e+00,-2.794740444374833044e-01
5.847000000000000419e+00,-2.737782355925658662e-01
5.847999999999999865e+00,-2.677356108454782002e-01
5.849000000000000199e+00,-2.613490868885622875e-01
5.850000000000000533e+00,-2.546217637133199596e-01
5.850999999999999979e+00,-2.475569225502228521e-01
5.852000000000000313e+00,-2.401580237052024780e-01
5.852999999999999758e+00,-2.324287042945139548e-01
5.854000000000000092e+00,-2.243727758792209703e-01
5.855000000000000426e+00,-2.159942220010869496e-01
5.855999999999999872e+00,-2.072971956212995570e-01
5.857000000000000206e+00,-1.982860164638103606e-01
5.858000000000000540e+00,-1.889651682650161091e-01
5.858999999999999986e+00,-1.793392959315458224e-01
5.860000000000000320e+00,-1.694132026079022135e-01
5.860999999999999766e+00,-1.591918466560983125e-01
5.862000000000000099e+00,-1.486803385489245954e-01
5.863000000000000433e+00,-1.378839376790637061e-01
5.863999999999999879e+00,-1.268080490860819254e-01
5.865000000000000213e+00,-1.154582201031674610e-01
5.866000000000000547e+00,-1.038401369261245932e-01
5.866999999999999993e+00,-9.195962110646575816e-02
5.868000000000000327e+00,-7.982262597097856960e-02
5.868999999999999773e+00,-6.743523297015123485e-02
5.870000000000000107e+00,-5.480364795744836759e-02
5.871000000000000441e+00,-4.193419740221510789e-02
5.871999999999999886e+00,-2.883332453818605520e-02
5.873000000000000220e+00,-1.550758545026981357e-02
5.874000000000000554e+00,-1.963645102092796864e-03
5.875000000000000000e+00,1.179172669338971434e-02
5.876000000000000334e+00,2.575165935756399543e-02
5.876999999999999780e+00,3.990918568153094953e-02
5.878000000000000114e+00,5.425724601060555319e-02
5.879000000000000448e+00,6.878869247549919408e-02
5.879999999999999893e+00,8.349629326721318134e-02
5.881000000000000227e+00,9.837273695337932222e-02
5.882000000000000561e+00,1.134106368329612508e-01
5.883000000000000007e+00,1.286025353269376059e-01
5.884000000000000341e+00,1.439409084021336660e-01
5.884999999999999787e+00,1.594181700252742528e-01
5.886000000000000121e+00,1.750266766449083689e-01
5.887000000000000455e+00,1.907587316979635073e-01
5.887999999999999901e+00,2.066065901385382153e-01
5.889000000000000234e+00,2.225624629859960790e-01
5.889999999999999680e+00,2.386185218893574211e-01
5.891000000000000014e+00,2.547669037056764507e-01
5.892000000000000348e+00,2.709997150889741357e-01
5.892999999999999794e+00,2.873090370875047705e-01
5.894000000000000128e+00,3.036869297461137762e-01
5.895000000000000462e+00,3.201254367110084043e-01
5.895999999999999908e+00,3.366165898342433072e-01
5.897000000000000242e+00,3.531524137750157166e-01
5.897999999999999687e+00,3.697249305947840070e-01
5.899000000000000021e+00,3.863261643438788973e-01
5.900000000000000355e+00,4.029481456362582481e-01
5.900999999999999801e+00,4.195829162100754295e-01
5.902000000000000135e+00,4.362225334711555824e-01
5.903000000000000469e+00,4.528590750164224188e-01
5.903999999999999915e+00,4.694846431348878024e-01
5.905000000000000249e+00,4.860913692833279121e-01
5.905999999999999694e+00,5.026714185338412300e-01
5.907000000000000028e+00,5.192169939907694820e-01
5.908000000000000362e+00,5.357203411743569621e-01
5.908999999999999808e+00,5.521737523682808124e-01
5.910000000000000142e+00,5.685695709288439703e-01
5.911000000000000476e+00,5.849001955527699526e-01
5.911999999999999922e+00,6.011580845014791175e-01
5.913000000000000256e+00,6.173357597791915286e-01
5.913999999999999702e+00,6.334258112621544701e-01
5.915000000000000036e+00,6.494209007769836672e-01
5.916000000000000369e+00,6.653137661252451762e-01
5.916999999999999815e+00,6.810972250522534521e-01
5.918000000000000149e+00,6.967641791576005827e-01
5.919000000000000483e+00,7.123076177450239355e-01
5.919999999999999929e+00,7.277206216096148150e-01
5.921000000000000263e+00,7.429963667598467048e-01
5.921999999999999709e+00,7.581281280725225002e-01
5.923000000000000043e+00,7.731092828783597826e-01
5.924000000000000377e+00,7.879333144760803931e-01
5.924999999999999822e+00,8.025938155732097457e-01
5.926000000000000156e+00,8.170844916513925194e-01
5.927000000000000490e+00,8.313991642542857274e-01
5.927999999999999936e+00,8.455317741963181977e-01
5.929000000000000270e+00,8.594763846903524795e-01
5.929999999999999716e+00,8.732271843924377386e-01
5.931000000000000050e+00,8.867784903621420689e-01
5.932000000000000384e+00,9.001247509364580512e-01
5.932999999999999829e+00,9.132605485160543157e-01
5.934000000000000163e+00,9.261806022620640011e-01
5.935000000000000497e+00,9.388797707019009842e-01
5.935999999999999943e+00,9.513530542429168291e-01
5.937000000000000277e+00,9.635955975922643191e-01
5.937999999999999723e+00,9.756026920817056913e-01
5.939000000000000057e+00,9.873697778963246297e-01
5.940000000000000391e+00,9.988924462056127940e-01
5.940999999999999837e+00,1.010166441196058473e+00
5.942000000000000171e+00,1.021187662004169550e+00
5.943000000000000504e+00,1.031952164548680440e+00
5.943999999999999950e+00,1.042456163261358260e+00
5.945000000000000284e+00,1.052696032715320751e+00
5.945999999999999730e+00,1.062668309150018198e+00
5.947000000000000064e+00,1.072369691892427035e+00
5.948000000000000398e+00,1.081797044673413755e+00
5.948999999999999844e+00,1.090947396838957140e+00
5.950000000000000178e+00,1.099817944455597551e+00
5.951000000000000512e+00,1.108406051309573703e+00
5.951999999999999957e+00,1.116709249799334946e+00
5.953000000000000291e+00,1.124725241721155733e+00
5.953999999999999737e+00,1.132451898947382629e+00
5.955000000000000071e+00,1.139887263997342082e+00
5.956000000000000405e+00,1.147029550500660910e+00
5.956999999999999851e+00,1.153877143552942464e+00
5.958000000000000185e+00,1.160428599963920338e+00
5.959000000000000519e+00,1.166682648397985522e+00
5.959999999999999964e+00,1.172638189407370746e+00
5.961000000000000298e+00,1.178294295358239596e+00
5.961999999999999744e+00,1.183650210249780121e+00
5.963000000000000078e+00,1.188705349426844027e+00
5.964000000000000412e+00,1.193459299186466982e+00
5.964999999999999858e+00,1.197911816278729447e+00
5.966000000000000192e+00,1.202062827302567971e+00
5.967000000000000526e+00,1.205912427997128944e+00
5.967999999999999972e+00,1.209460882429332917e+00
5.969000000000000306e+00,1.212708622078395804e+00
5.969999999999999751e+00,1.215656244818181353e+00
5.971000000000000085e+00,1.218304513798176281e+00
5.972000000000000419e+00,1.220654356224049497e+00
5.972999999999999865e+00,1.222706862038878795e+00
5.974000000000000199e+00,1.224463282505986905e+00
5.975000000000000533e+00,1.225925028694567542e+00
5.975999999999999979e+00,1.227093669869354864e+00
5.977000000000000313e+00,1.227970931785424380e+00
5.977999999999999758e+00,1.228558694889618996e+00
5.979000000000000092e+00,1.228858992429798791e+00
5.980000000000000426e+00,1.228874008473389123e+00
5.980999999999999872e+00,1.228606075836820688e+00
5.982000000000000206e+00,1.228057673927163584e+00
5.983000000000000540e+00,1.227231426497713995e+00
5.983999999999999986e+00,1.226130099319146849e+00
5.985000000000000320e+00,1.224756597767842292e+00
5.985999999999999766e+00,1.223113964333202519e+00
5.987000000000000099e+00,1.221205376045737978e+00
5.988000000000000433e+00,1.219034141827733508e+00
5.988999999999999879e+00,1.216603699768368685e+00
5.990000000000000213e+00,1.213917614325286554e+00
5.991000000000000547e+00,1.210979573454539882e+00
5.991999999999999993e+00,1.207793385670846265e+00
5.993000000000000327e+00,1.204362977040507987e+00
5.993999999999999773e+00,1.200692388108618447e+00
5.995000000000000107e+00,1.196785770763201029e+00
5.996000000000000441e+00,1.192647385038112073e+00
5.996999999999999886e+00,1.188281595857036965e+00
5.998000000000000220e+00,1.183692869720824437e+00
5.999000000000000554e+00,1.178885771340497879e+00
6.000000000000000000e+00,1.173864960218097275e+00
6.001000000000000334e+00,1.168635187177855306e+00
6.001999999999999780e+00,1.163201290850060188e+00
6.003000000000000114e+00,1.157568194109812598e+00
6.004000000000000448e+00,1.151740900473460893e+00
6.004999999999999893e+00,1.145724490454783417e+00
6.006000000000000227e+00,1.139524117883599974e+00
6.007000000000000561e+00,1.133145006189367532e+00
6.008000000000000007e+00,1.126592444651982605e+00
6.009000000000000341e+00,1.119871784622689548e+00
6.009999999999999787e+00,1.112988435717361613e+00
6.011000000000000121e+00,1.105947861984760472e+00
6.012000000000000455e+00,1.098755578052524662e+00
6.012999999999999901e+00,1.091417145253226417e+00
6.014000000000000234e+00,1.083938167733196956e+00
6.015000000000000568e+00,1.076324288546824270e+00
6.016000000000000014e+00,1.068581185738720629e+00
6.017000000000000348e+00,1.060714568416471382e+00
6.017999999999999794e+00,1.052730172816689125e+00
6.019000000000000128e+00,1.044633758366724452e+00
6.020000000000000462e+00,1.036431103744906768e+00
6.020999999999999908e+00,1.028128002941771646e+00
6.022000000000000242e+00,1.019730261324888865e+00
6.022999999999999687e+00,1.011243691709946324e+00
6.024000000000000021e+00,1.002674110440678890e+00
6.025000000000000355e+00,9.940273334801640326e-01
6.025999999999999801e+00,9.853091725160771919e-01
6.027000000000000135e+00,9.765254310824831308e-01
6.028000000000000469e+00,9.676819007007321227e-01
6.028999999999999915e+00,9.587843570419216643e-01
6.030000000000000249e+00,9.498385561134382593e-01
6.030999999999999694e+00,9.408502304721809706e-01
6.032000000000000028e+00,9.318250854667508021e-01
6.033000000000000362e+00,9.227687955112545692e-01
6.033999999999999808e+00,9.136870003929665751e-01
6.035000000000000142e+00,9.045853016163502014e-01
6.036000000000000476e+00,8.954692587858377184e-01
6.036999999999999922e+00,8.863443860295653343e-01
6.038000000000000256e+00,8.772161484665250697e-01
6.038999999999999702e+00,8.680899587194135236e-01
6.040000000000000036e+00,8.589711734751944716e-01
6.041000000000000369e+00,8.498650900959769938e-01
6.041999999999999815e+00,8.407769432820370037e-01
6.043000000000000149e+00,8.317119017892311561e-01
6.044000000000000483e+00,8.226750652030901945e-01
6.044999999999999929e+00,8.136714607713235736e-01
6.046000000000000263e+00,8.047060402969729020e-01
6.046999999999999709e+00,7.957836770942569027e-01
6.048000000000000043e+00,7.869091630087033939e-01
6.049000000000000377e+00,7.780872055039306234e-01
6.049999999999999822e+00,7.693224248164836077e-01
6.051000000000000156e+00,7.606193511807547436e-01
6.052000000000000490e+00,7.519824221257653818e-01
6.052999999999999936e+00,7.434159798453323642e-01
6.054000000000000270e+00,7.349242686433771210e-01
6.054999999999999716e+00,7.265114324560164594e-01
6.056000000000000050e+00,7.181815124517901827e-01
6.057000000000000384e+00,7.099384447118081143e-01
6.057999999999999829e+00,7.017860579909037666e-01
6.059000000000000163e+00,6.937280715614403404e-01
6.060000000000000497e+00,6.857680931409947389e-01
6.060999999999999943e+00,6.779096169051485044e-01
6.062000000000000277e+00,6.701560215866292358e-01
6.062999999999999723e+00,6.625105686619791046e-01
6.064000000000000057e+00,6.549764006267521088e-01
6.065000000000000391e+00,6.475565393603703868e-01
6.065999999999999837e+00,6.402538845815025637e-01
6.067000000000000171e+00,6.330712123949483461e-01
6.068000000000000504e+00,6.260111739308473755e-01
6.068999999999999950e+00,6.190762940769650724e-01
6.070000000000000284e+00,6.122689703047905496e-01
6.070999999999999730e+00,6.055914715901489220e-01
6.072000000000000064e+00,5.990459374288039651e-01
6.073000000000000398e+00,5.926343769477059320e-01
6.073999999999999844e+00,5.863586681122551214e-01
6.075000000000000178e+00,5.802205570299977522e-01
6.076000000000000512e+00,5.742216573511199629e-01
6.076999999999999957e+00,5.683634497659940665e-01
6.078000000000000291e+00,5.626472815998744270e-01
6.078999999999999737e+00,5.570743665051081095e-01
6.080000000000000071e+00,5.516457842506715670e-01
6.081000000000000405e+00,5.463624806092224340e-01
6.081999999999999851e+00,5.412252673415509641e-01
6.083000000000000185e+00,5.362348222781985196e-01
6.084000000000000519e+00,5.313916894982775307e-01
6.084999999999999964e+00,5.266962796050658202e-01
6.086000000000000298e+00,5.221488700979983744e-01
6.086999999999999744e+00,5.177496058409499780e-01
6.088000000000000078e+00,5.134984996260030243e-01
6.089000000000000412e+00,5.093954328324699077e-01
6.089999999999999858e+00,5.054401561804687804e-01
6.091000000000000192e+00,5.016322905783563435e-01
6.092000000000000526e+00,4.979713280634948669e-01
6.092999999999999972e+00,4.944566328353762752e-01
6.094000000000000306e+00,4.910874423804303945e-01
6.094999999999999751e+00,4.878628686875847720e-01
6.096000000000000085e+00,4.847818995535279063e-01
6.097000000000000419e+00,4.818433999769259346e-01
6.097999999999999865e+00,4.790461136401305553e-01
6.099000000000000199e+00,4.763886644776882950e-01
6.100000000000000533e+00,4.738695583300784331e-01
6.100999999999999979e+00,4.714871846817222378e-01
6.102000000000000313e+00,4.692398184818342144e-01
6.102999999999999758e+00,4.671256220467099318e-01
6.104000000000000092e+00,4.651426470422279080e-01
6.105000000000000426e+00,4.632888365449032708e-01
6.105999999999999872e+00,4.615620271801003649e-01
6.107000000000000206e+00,4.599599513358269554e-01
6.108000000000000540e+00,4.584802394504386980e-01
6.108999999999999986e+00,4.571204223726741955e-01
6.110000000000000320e+00,4.558779337922025943e-01
6.110999999999999766e+00,4.547501127390418674e-01
6.112000000000000099e+00,4.537342061499484713e-01
6.113000000000000433e+00,4.528273714999924149e-01
6.113999999999999879e+00,4.520266794973491487e-01
6.115000000000000213e+00,4.513291168394991115e-01
6.116000000000000547e+00,4.507315890287202920e-01
6.116999999999999993e+00,4.502309232449114296e-01
6.118000000000000327e+00,4.498238712737821499e-01
6.118999999999999773e+00,4.495071124881371283e-01
6.120000000000000107e+00,4.492772568803085620e-01
6.121000000000000441e+00,4.491308481434360123e-01
6.121999999999999886e+00,4.490643667995318222e-01
6.123000000000000220e+00,4.490742333719781598e-01
6.124000000000000554e+00,4.491568116003080702e-01
6.125000000000000000e+00,4.493084116949389584e-01
6.126000000000000334e+00,4.495252936295054402e-01
6.126999999999999780e+00,4.498036704686148579e-01
6.128000000000000114e+00,4.501397117284877680e-01
6.129000000000000448e+00,4.505295467681720289e-01
6.129999999999999893e+00,4.509692682090548632e-01
