# This is the header
# time,motor_current,linear_position,linear_speed,motor_angle,motor_speed,linear_encoder,motor_encoder,force_motor,force_gravity,force_friction,net_force,linear_acceleration,commanded_current
4.072000000000000064e+00,-6.936801452596387252e-01,-4.109323165194718741e-01,-3.590726939717721611e-01,-3.227454866750520978e+03,-2.820150343716038606e+03,-4.109323165194718741e-01,-3.227454866750520978e+03,-4.358520896577563235e+02,2.941995000000000005e+02,-2.576513795463613121e+01,-7.042864517031201785e+02,-2.347621505677067177e-01,-6.936801452596387252e-01
4.073000000000000398e+00,-6.892613911640587121e-01,-4.112916230477848822e-01,-3.593065283130247312e-01,-3.230276853624858632e+03,-2.821986874337628706e+03,-4.112916230477848822e-01,-3.230276853624858632e+03,-4.330757045768175431e+02,2.941995000000000005e+02,-2.577218081915316361e+01,-7.015030237576643231e+02,-2.338343412525547838e-01,-6.892613911640587121e-01
4.073999999999999844e+00,-6.844556375472355958e-01,-4.116511624015861126e-01,-3.595393538012500168e-01,-3.233100669106304395e+03,-2.823815481446071317e+03,-4.116511624015861126e-01,-3.233100669106304395e+03,-4.300561605253027437e+02,2.941995000000000005e+02,-2.577919584939074227e+01,-6.984764646759120978e+02,-2.328254882253040225e-01,-6.844556375472355958e-01
4.075000000000000178e+00,-6.792624189606557561e-01,-4.120109334908821919e-01,-3.597710892960631068e-01,-3.235926304634071130e+03,-2.825635527766273299e+03,-4.120109334908821919e-01,-3.235926304634071130e+03,-4.267931650532856906e+02,2.941995000000000005e+02,-2.578618061403749806e+01,-6.952064844392482428e+02,-2.317354948130827541e-01,-6.792624189606557561e-01
4.076000000000000512e+00,-6.736814817935753430e-01,-4.123709351444869720e-01,-3.600016536047743188e-01,-3.238753751009683583e+03,-2.827446375612341399e+03,-4.123709351444869720e-01,-3.238753751009683583e+03,-4.232865588124364535e+02,2.941995000000000005e+02,-2.579313267888189287e+01,-6.916929261335545789e+02,-2.305643087111848566e-01,-6.736814817935753430e-01
4.076999999999999957e+00,-6.677127845634224235e-01,-4.127311661100138140e-01,-3.602309655268177702e-01,-3.241582998396920175e+03,-2.829247387236521718e+03,-4.127311661100138140e-01,-3.241582998396920175e+03,-4.195363157384864508e+02,2.941995000000000005e+02,-2.580004960814322956e+01,-6.879357661303432678e+02,-2.293119220434477468e-01,-6.677127845634224235e-01
4.078000000000000291e+00,-6.613564980845224595e-01,-4.130916250539120038e-01,-3.604589438982149230e-01,-3.244414036322098127e+03,-2.831037925178418391e+03,-4.130916250539120038e-01,-3.244414036322098127e+03,-4.155425431572415960e+02,2.941995000000000005e+02,-2.580692896580453066e+01,-6.839351141914370373e+02,-2.279783713971456904e-01,-6.613564980845224595e-01
4.078999999999999737e+00,-6.546130055150367610e-01,-4.134523105615480754e-01,-3.606855076360472867e-01,-3.247246853674712838e+03,-2.832817352614278661e+03,-4.134523105615480754e-01,-3.247246853674712838e+03,-4.113054818140748807e+02,2.941995000000000005e+02,-2.581376831694644736e+01,-6.796912134971283876e+02,-2.265637378323761275e-01,-6.546130055150367610e-01
4.080000000000000071e+00,-6.474829022820011160e-01,-4.138132211373309888e-01,-3.609105757829131900e-01,-3.250081438708418773e+03,-2.834585033706156082e+03,-4.138132211373309888e-01,-3.250081438708418773e+03,-4.068255058268265429e+02,2.941995000000000005e+02,-2.582056522908141716e+01,-6.752044405977451333e+02,-2.250681468659150308e-01,-6.474829022820011160e-01
4.081000000000000405e+00,-6.399669958847187257e-01,-4.141743552048823274e-01,-3.611340675513428078e-01,-3.252917779042369602e+03,-2.836340333950746754e+03,-4.141743552048823274e-01,-3.252917779042369602e+03,-4.021031225622723468e+02,2.941995000000000005e+02,-2.582731727348739525e+01,-6.704753052887848526e+02,-2.234917684295949503e-01,-6.399669958847187257e-01
4.081999999999999851e+00,-6.320663055764292881e-01,-4.145357111072504597e-01,-3.613559023681460203e-01,-3.255755861662897132e+03,-2.838082620527695326e+03,-4.145357111072504597e-01,-3.255755861662897132e+03,-3.971389724361103504e+02,2.941995000000000005e+02,-2.583402202654028201e+01,-6.655044504095700404e+02,-2.218348168031900047e-01,-6.320663055764292881e-01
4.083000000000000185e+00,-6.237820619245874054e-01,-4.148972871071691104e-01,-3.615759999186679008e-01,-3.258595672925544477e+03,-2.839811262647177045e+03,-4.148972871071691104e-01,-3.258595672925544477e+03,-3.919338286366754573e+02,2.941995000000000005e+02,-2.584067707104438227e+01,-6.602926515656311039e+02,-2.200975505218770445e-01,-6.237820619245874054e-01
4.084000000000000519e+00,-6.151157062500590689e-01,-4.152590813873600628e-01,-3.617942801909262429e-01,-3.261437198557441207e+03,-2.841525631896553023e+03,-4.152590813873600628e-01,-3.261437198557441207e+03,-3.864885967725765568e+02,2.941995000000000005e+02,-2.584727999756003669e+01,-6.548408167750164921e+02,-2.182802722583388200e-01,-6.151157062500590689e-01
4.084999999999999964e+00,-6.060688899454469425e-01,-4.156210920508796591e-01,-3.620106635196058131e-01,-3.264280423660026827e+03,-2.843225102585900459e+03,-4.156210920508796591e-01,-3.264280423660026827e+03,-3.808043144443873871e+02,2.941995000000000005e+02,-2.585382840572778917e+01,-6.491499860386596765e+02,-2.163833286795532329e-01,-6.060688899454469425e-01
4.086000000000000298e+00,-5.966434736730877875e-01,-4.159833171215095438e-01,-3.622250706298841827e-01,-3.267125332712118961e+03,-2.844909052092220463e+03,-4.159833171215095438e-01,-3.267125332712118961e+03,-3.748821507407335503e+02,2.941995000000000005e+02,-2.586031990558817384e+01,-6.432213308351452952e+02,-2.144071102783817739e-01,-5.966434736730877875e-01
4.086999999999999744e+00,-5.868415264432164102e-01,-4.163457545441905938e-01,-3.624374226810642696e-01,-3.269971909573321227e+03,-2.846576861202125656e+03,-4.163457545441905938e-01,-3.269971909573321227e+03,-3.687234056590858131e+02,2.941995000000000005e+02,-2.586675211889652459e+01,-6.370561535401892570e+02,-2.123520511800630894e-01,-5.868415264432164102e-01
4.088000000000000078e+00,-5.766653245727355603e-01,-4.167084021855005926e-01,-3.626476413099879448e-01,-3.272820137487773991e+03,-2.848227914452811547e+03,-4.167084021855005926e-01,-3.272820137487773991e+03,-3.623295094515359551e+02,2.941995000000000005e+02,-2.587312268043192631e+01,-6.306558867711040648e+02,-2.102186289237013561e-01,-5.766653245727355603e-01
4.089000000000000412e+00,-5.661173505254619709e-01,-4.170712578341748134e-01,-3.628556486742068876e-01,-3.275669999088245277e+03,-2.849861600471118436e+03,-4.170712578341748134e-01,-3.275669999088245277e+03,-3.557020218961018259e+02,2.941995000000000005e+02,-2.587942923929963968e+01,-6.240220926568022151e+02,-2.080073642189340655e-01,-5.661173505254619709e-01
4.089999999999999858e+00,-5.552002916342930749e-01,-4.174343192016696791e-01,-3.630613674948847680e-01,-3.278521476400555457e+03,-2.851477312310485559e+03,-4.174343192016696791e-01,-3.278521476400555457e+03,-3.488426314938411679e+02,2.941995000000000005e+02,-2.588566946022620741e+01,-6.171564620336150711e+02,-2.057188206778716999e-01,-5.552002916342930749e-01
4.091000000000000192e+00,-5.439170387062542966e-01,-4.177975839227691113e-01,-3.632647210994072728e-01,-3.281374550848341187e+03,-2.853074447785607390e+03,-4.177975839227691113e-01,-3.281374550848341187e+03,-3.417531545923767453e+02,2.941995000000000005e+02,-2.589184102484654204e+01,-6.100608135675302037e+02,-2.033536045225100564e-01,-5.439170387062542966e-01
4.092000000000000526e+00,-5.322706845112474827e-01,-4.181610495562327889e-01,-3.634656334636750530e-01,-3.284229203258145844e+03,-2.854652409804605213e+03,-4.181610495562327889e-01,-3.284229203258145844e+03,-3.344355344363491440e+02,2.941995000000000005e+02,-2.589794163298221719e+01,-6.027370928033668633e+02,-2.009123642677889676e-01,-5.322706845112474827e-01
4.092999999999999972e+00,-5.202645221553920951e-01,-4.185247135854868183e-01,-3.636640292540555541e-01,-3.287085413864844213e+03,-2.856210606698511583e+03,-4.185247135854868183e-01,-3.287085413864844213e+03,-3.268918401453568094e+02,2.941995000000000005e+02,-2.590396900391025170e+01,-5.951873711414465333e+02,-1.983957903804821898e-01,-5.202645221553920951e-01
4.094000000000000306e+00,-5.079020433398672152e-01,-4.188885734193558141e-01,-3.638598338689696399e-01,-3.289943162317392307e+03,-2.857748452547893976e+03,-4.188885734193558141e-01,-3.289943162317392307e+03,-3.191242656199543148e+02,2.941995000000000005e+02,-2.590992087762166562e+01,-5.874138447423326852e+02,-1.958046149141108860e-01,-5.079020433398672152e-01
4.094999999999999751e+00,-4.951869365065799666e-01,-4.192526263928358921e-01,-3.640529734800898032e-01,-3.292802427684898703e+03,-2.859265367506424809e+03,-4.192526263928358921e-01,-3.292802427684898703e+03,-3.111351283765413882e+02,2.941995000000000005e+02,-2.591579501606909020e+01,-5.794188333604722629e+02,-1.931396111201574284e-01,-4.951869365065799666e-01
4.096000000000000085e+00,-4.821230848713876083e-01,-4.196168697679090176e-01,-3.642433750731255415e-01,-3.295663188463020106e+03,-2.860760778121206840e+03,-4.196168697679090176e-01,-3.295663188463020106e+03,-3.029268683115999465e+02,2.941995000000000005e+02,-2.592158920440269299e+01,-5.712047791071971687e+02,-1.904015930357323971e-01,-4.821230848713876083e-01
4.097000000000000419e+00,-4.687145643464684652e-01,-4.199813007343972115e-01,-3.644309664881735800e-01,-3.298525422580669783e+03,-2.862234117649685686e+03,-4.199813007343972115e-01,-3.298525422580669783e+03,-2.945020463962811732e+02,2.941995000000000005e+02,-2.592730125219376447e+01,-5.627742451440874447e+02,-1.875914150480291476e-01,-4.687145643464684652e-01
4.097999999999999865e+00,-4.549656413528033183e-01,-4.203459164108568347e-01,-3.646156764596093502e-01,-3.301389107407042957e+03,-2.863684826372953921e+03,-4.203459164108568347e-01,-3.301389107407042957e+03,-2.858633433019471113e+02,2.941995000000000005e+02,-2.593292899464520929e+01,-5.541299143073019877e+02,-1.847099714357673395e-01,-4.549656413528033183e-01
4.099000000000000199e+00,-4.408807705242030472e-01,-4.207107138455123407e-01,-3.647974346554972991e-01,-3.304254219758948238e+03,-2.865112351905282594e+03,-4.207107138455123407e-01,-3.304254219758948238e+03,-2.770135579575687643e+02,2.941995000000000005e+02,-2.593847029378828140e+01,-5.452745876637803804e+02,-1.817581958879267989e-01,-4.408807705242030472e-01
4.099999999999999645e+00,-4.264645923043483555e-01,-4.210756900172288320e-01,-3.649761717164973773e-01,-3.307120735908447841e+03,-2.866516149499687344e+03,-4.210756900172288320e-01,-3.307120735908447841e+03,-2.679556060399013973e+02,2.941995000000000005e+02,-2.594392303966491653e+01,-5.362111830002364741e+02,-1.787370610000788285e-01,-4.264645923043483555e-01
4.100999999999999979e+00,-4.117219304380670963e-01,-4.214408418365230835e-01,-3.651518192942459495e-01,-3.309988631590797013e+03,-2.867895682349376784e+03,-4.214408418365230835e-01,-3.309988631590797013e+03,-2.586925183972078912e+02,2.941995000000000005e+02,-2.594928515149491943e+01,-5.269427332457130433e+02,-1.756475777485710099e-01,-4.117219304380670963e-01
4.102000000000000313e+00,-3.966577893586827885e-01,-4.218061661466122603e-01,-3.653243100891889195e-01,-3.312857882012682239e+03,-2.869250421884888510e+03,-4.218061661466122603e-01,-3.312857882012682239e+03,-2.492274394076811177e+02,2.941995000000000005e+02,-2.595455457882737704e+01,-5.174723848288538193e+02,-1.724907949429512755e-01,-3.966577893586827885e-01
4.102999999999999758e+00,-3.812773514727038626e-01,-4.221716597245001035e-01,-3.654935778878458108e-01,-3.315728461860748666e+03,-2.870579848066763134e+03,-4.221716597245001035e-01,-3.315728461860748666e+03,-2.395636252733640106e+02,2.941995000000000005e+02,-2.595972930267566881e+01,-5.078033959706883707e+02,-1.692677986568961179e-01,-3.812773514727038626e-01
4.104000000000000092e+00,-3.655859743436011278e-01,-4.225373192820995882e-01,-3.656595575994838199e-01,-3.318600345310422199e+03,-2.871883449673580344e+03,-4.225373192820995882e-01,-3.318600345310422199e+03,-2.297044422506647834e+02,2.941995000000000005e+02,-2.596480733663537421e+01,-4.979391349140294665e+02,-1.659797116380098136e-01,-3.655859743436011278e-01
4.105000000000000426e+00,-3.495891877765586186e-01,-4.229031414673917744e-01,-3.658221852921806905e-01,-3.321473506035007631e+03,-2.873160724585197386e+03,-4.229031414673917744e-01,-3.321473506035007631e+03,-2.196533648186518519e+02,2.941995000000000005e+02,-2.596978672798451271e+01,-4.878830780906673112e+02,-1.626276926968890923e-01,-3.495891877765586186e-01
4.105999999999999872e+00,-3.332926908055884319e-01,-4.232691228656200177e-01,-3.659813982282564271e-01,-3.324347917215068719e+03,-2.874411180061027608e+03,-4.232691228656200177e-01,-3.324347917215068719e+03,-2.094139737860022024e+02,2.941995000000000005e+02,-2.597466555876542316e+01,-4.776388082272367797e+02,-1.592129360757456036e-01,-3.332926908055884319e-01
4.107000000000000206e+00,-3.167023485850860021e-01,-4.236352600005190983e-01,-3.661371348990534735e-01,-3.327223551548082014e+03,-2.875634333013203559e+03,-4.236352600005190983e-01,-3.327223551548082014e+03,-1.989899543379080171e+02,2.941995000000000005e+02,-2.597944194684769315e+01,-4.672100123910603315e+02,-1.557366707970201103e-01,-3.167023485850860021e-01
4.107999999999999652e+00,-2.998241891877514442e-01,-4.240015493355781540e-01,-3.662893350590458730e-01,-3.330100381258356265e+03,-2.876829710274471836e+03,-4.240015493355781540e-01,-3.330100381258356265e+03,-1.883850940241512433e+02,2.941995000000000005e+02,-2.598411404697160521e+01,-4.566004799771795888e+02,-1.522001599923931969e-01,-2.998241891877514442e-01
4.108999999999999986e+00,-2.826644003104183955e-01,-4.243679872753374216e-01,-3.664379397592583687e-01,-3.332978378107217395e+03,-2.877996848860663249e+03,-4.243679872753374216e-01,-3.332978378107217395e+03,-1.776032806893149711e+02,2.941995000000000005e+02,-2.598868005177137519e+01,-4.458141006375436177e+02,-1.486047002125145400e-01,-2.826644003104183955e-01
4.110000000000000320e+00,-2.652293258903064554e-01,-4.247345701667173956e-01,-3.665828913799763500e-01,-3.335857513403444955e+03,-2.879135296227596882e+03,-4.247345701667173956e-01,-3.335857513403444955e+03,-1.666485003467119839e+02,2.941995000000000005e+02,-2.599313819277774940e+01,-4.348548621539342207e+02,-1.449516207179780691e-01,-2.652293258903064554e-01
4.110999999999999766e+00,-2.475254626332786811e-01,-4.251012943003801281e-01,-3.667241336627282133e-01,-3.338737758013967323e+03,-2.880244610522270705e+03,-4.251012943003801281e-01,-3.338737758013967323e+03,-1.555248349970246409e+02,2.941995000000000005e+02,-2.599748674139929250e+01,-4.237268482556253275e+02,-1.412422827518751145e-01,-2.475254626332786811e-01
4.112000000000000099e+00,-2.295594564563489259e-01,-4.254681559121216705e-01,-3.668616117415225975e-01,-3.341619082374795653e+03,-2.881324360828195950e+03,-4.254681559121216705e-01,-3.341619082374795653e+03,-1.442364603930663520e+02,2.941995000000000005e+02,-2.600172400988184762e+01,-4.124342363831844978e+02,-1.374780787943948313e-01,-2.295594564563489259e-01
4.113000000000000433e+00,-2.113380988467475352e-01,-4.258351511842949910e-01,-3.669952721733225620e-01,-3.344501456502200199e+03,-2.882374127404742012e+03,-4.258351511842949910e-01,-3.344501456502200199e+03,-1.327876437521151161e+02,2.941995000000000005e+02,-2.600584835224567826e+01,-4.009812953998694525e+02,-1.336604317999564862e-01,-2.113380988467475352e-01
4.113999999999999879e+00,-1.928683231394288655e-01,-4.262022762472627568e-01,-3.671250629677398347e-01,-3.347384850004120835e+03,-2.883393501920354083e+03,-4.262022762472627568e-01,-3.347384850004120835e+03,-1.211827414170024042e+02,2.941995000000000005e+02,-2.600985816519967742e+01,-3.893723832518027734e+02,-1.297907944172675965e-01,-1.928683231394288655e-01
4.115000000000000213e+00,-1.741572007153526225e-01,-4.265695271808787048e-01,-3.672509336159326399e-01,-3.350269232091800404e+03,-2.884382087679517099e+03,-4.265695271808787048e-01,-3.350269232091800404e+03,-1.094261964674229830e+02,2.941995000000000005e+02,-2.601375188903219282e+01,-3.776119445783907622e+02,-1.258706481927969190e-01,-1.741572007153526225e-01
4.115999999999999659e+00,-1.552119371230788747e-01,-4.269369000159973782e-01,-3.673728351186908436e-01,-3.353154571591643617e+03,-2.885339499843333670e+03,-4.269369000159973782e-01,-3.353154571591643617e+03,-9.752253628306110045e+01,2.941995000000000005e+02,-2.601752800847798142e+01,-3.657045082745831337e+02,-1.219015027581943772e-01,-1.552119371230788747e-01
4.116999999999999993e+00,-1.360398681254767761e-01,-4.273043907360110638e-01,-3.674907200136928731e-01,-3.356040836957286956e+03,-2.886265365643602763e+03,-4.273043907360110638e-01,-3.356040836957286956e+03,-8.547637005966441848e+01,2.941995000000000005e+02,-2.602118505356072475e+01,-3.536546850061037048e+02,-1.178848950020345704e-01,-1.360398681254767761e-01
4.118000000000000327e+00,-1.166484556744800116e-01,-4.276719952784129863e-01,-3.676045424019193653e-01,-3.358927996281877313e+03,-2.887159324590268625e+03,-4.276719952784129863e-01,-3.358927996281877313e+03,-7.329238627990821442e+01,2.941995000000000005e+02,-2.602472160041078553e+01,-3.414671646794974436e+02,-1.138223882264991493e-01,-1.166484556744800116e-01
4.118999999999999773e+00,-9.704528381589663799e-02,-4.280397095363862037e-01,-3.677142579732087802e-01,-3.361816017310549796e+03,-2.888021028672136708e+03,-4.280397095363862037e-01,-3.361816017310549796e+03,-6.097535014031146972e+01,2.941995000000000005e+02,-2.602813627205757996e+01,-3.291467138682539257e+02,-1.097155712894179735e-01,-9.704528381589663799e-02
4.120000000000000107e+00,-7.723805452678668415e-02,-4.284075293604171497e-01,-3.678198240309409894e-01,-3.364704867453100178e+03,-2.888850142550736564e+03,-4.284075293604171497e-01,-3.364704867453100178e+03,-4.853010093578418349e+01,2.941995000000000005e+02,-2.603142773919626407e+01,-3.166981731965879021e+02,-1.055660577321959614e-01,-7.723805452678668415e-02
4.121000000000000441e+00,-5.723458348816788666e-02,-4.287754505599329913e-01,-3.679211995158351844e-01,-3.367594513796847878e+03,-2.889646343747231185e+03,-4.287754505599329913e-01,-3.367594513796847878e+03,-3.596154940353998342e+01,2.941995000000000005e+02,-2.603459472092822935e+01,-3.041264546826117794e+02,-1.013754848942039211e-01,-5.723458348816788666e-02
4.121999999999999886e+00,-3.704279579525615596e-02,-4.291434689049618556e-01,-3.680183450288492808e-01,-3.370484923119669929e+03,-2.890409322822266859e+03,-4.291434689049618556e-01,-3.370484923119669929e+03,-2.327467502776072550e+01,2.941995000000000005e+02,-2.603763598547505609e+01,-2.914365390422856876e+02,-9.714551301409522777e-02,-3.704279579525615596e-02
4.123000000000000220e+00,-1.667072160780911846e-02,-4.295115801278150403e-01,-3.681112228531678854e-01,-3.373376061903218670e+03,-2.891138783548668471e+03,-4.295115801278150403e-01,-3.373376061903218670e+03,-1.047452330662675024e+01,2.941995000000000005e+02,-2.604055035086548031e+01,-2.786334729557612491e+02,-9.287782431858708498e-02,-1.667072160780911846e-02
4.123999999999999666e+00,3.873508256428528050e-03,-4.298797799247903173e-01,-3.681997969752672240e-01,-3.376267896346295856e+03,-2.891834443076882053e+03,-4.298797799247903173e-01,-3.376267896346295856e+03,2.433797016403054680e+00,2.941995000000000005e+02,-2.604333668559503678e+01,-2.657223662980019299e+02,-8.857412209933397673e-02,3.873508256428528050e-03
4.125000000000000000e+00,2.458166678317162679e-02,-4.302480639578953880e-01,-3.682840331050455385e-01,-3.379160392378389133e+03,-2.892496032093078156e+03,-4.302480639578953880e-01,-3.379160392378389133e+03,1.544511675580084642e+01,2.941995000000000005e+02,-2.604599390925801572e+01,-2.527083893349411596e+02,-8.423612977831372584e-02,2.458166678317162679e-02
4.126000000000000334e+00,4.544543527465797622e-02,-4.306164278565903780e-01,-3.683638986950079630e-01,-3.382053515673359016e+03,-2.893123294969829658e+03,-4.306164278565903780e-01,-3.382053515673359016e+03,2.855420911961119046e+01,2.941995000000000005e+02,-2.604852099315136371e+01,-2.395967698872374569e+02,-7.986558996241248376e-02,4.544543527465797622e-02
4.126999999999999780e+00,6.645640791209024567e-02,-4.309848672195488728e-01,-3.684393629584956642e-01,-3.384947231663268212e+03,-2.893715989909283508e+03,-4.309848672195488728e-01,-3.384947231663268212e+03,4.175579257611786232e+01,2.941995000000000005e+02,-2.605091696085023756e+01,-2.263927904630319006e+02,-7.546426348767730496e-02,6.645640791209024567e-02
4.128000000000000114e+00,8.760609636456068161e-02,-4.313533776164358291e-01,-3.685103968869495317e-01,-3.387841505552346916e+03,-2.894273889078749107e+03,-4.313533776164358291e-01,-3.387841505552346916e+03,5.504453374971666335e+01,2.941995000000000005e+02,-2.605318088875486993e+01,-2.131017853615284707e+02,-7.103392845384282062e-02,8.760609636456068161e-02
4.129000000000000448e+00,1.088859344416101688e-01,-4.317219545897020283e-01,-3.685769732661992593e-01,-3.390736302331085426e+03,-2.894796778738632838e+03,-4.317219545897020283e-01,-3.390736302331085426e+03,6.841505034420447373e+01,2.941995000000000005e+02,-2.605531190660848750e+01,-1.997291377491870321e+02,-6.657637924972900634e-02,1.088859344416101688e-01
4.129999999999999893e+00,1.302872827868344907e-01,-4.320905936563937955e-01,-3.686390666917693237e-01,-3.393631586790448182e+03,-2.895284459362650978e+03,-4.320905936563937955e-01,-3.393631586790448182e+03,8.186191409185903467e+01,2.941995000000000005e+02,-2.605730919798597967e+01,-1.862802767101549932e+02,-6.209342557005166630e-02,1.302872827868344907e-01
4.131000000000000227e+00,1.518014336097815720e-01,-4.324592903099769847e-01,-3.686966535831935343e-01,-3.396527323536198310e+03,-2.895736745750254158e+03,-4.324592903099769847e-01,-3.396527323536198310e+03,9.537965372657770047e+01,2.941995000000000005e+02,-2.605917200075307960e+01,-1.727606742726692062e+02,-5.758689142422306756e-02,1.518014336097815720e-01
4.131999999999999673e+00,1.734196154529490108e-01,-4.328280400221743429e-01,-3.687497121973313252e-01,-3.399423477003329936e+03,-2.896153467131216530e+03,-4.328280400221743429e-01,-3.399423477003329936e+03,1.089627579790703180e+02,2.941995000000000005e+02,-2.606089960749580570e+01,-1.591758424134338838e+02,-5.305861413781129410e-02,1.734196154529490108e-01
4.133000000000000007e+00,1.951329979916522628e-01,-4.331968382448150301e-01,-3.687982226406784636e-01,-3.402320011470592362e+03,-2.896534467262320959e+03,-4.331968382448150301e-01,-3.402320011470592362e+03,1.226056785927053312e+02,2.941995000000000005e+02,-2.606249136591993931e+01,-1.455313300413747584e+02,-4.851044334712491940e-02,1.951329979916522628e-01
4.134000000000000341e+00,2.169326968632676045e-01,-4.335656804116956864e-01,-3.688421668806661224e-01,-3.405216891075108379e+03,-2.896879604516102972e+03,-4.335656804116956864e-01,-3.405216891075108379e+03,1.363028333578126308e+02,2.941995000000000005e+02,-2.606394667922035424e+01,-1.318327199629670190e+02,-4.394423998765567552e-02,2.169326968632676045e-01
4.134999999999999787e+00,2.388097785235385462e-01,-4.339345619404516019e-01,-3.688815287559429890e-01,-3.408114079827069418e+03,-2.897188751961606158e+03,-4.339345619404516019e-01,-3.408114079827069418e+03,1.500486091629908572e+02,2.941995000000000005e+02,-2.606526500641998467e+01,-1.180856258305891515e+02,-3.936187527686305088e-02,2.388097785235385462e-01
4.136000000000000121e+00,2.607552651267207033e-01,-4.343034782344372124e-01,-3.689162939856349688e-01,-3.411011541624506663e+03,-2.897461797437108089e+03,-4.343034782344372124e-01,-3.411011541624506663e+03,1.638373650613929158e+02,2.941995000000000005e+02,-2.606644586267828956e+01,-1.042956890759287916e+02,-3.476522969197626267e-02,2.607552651267207033e-01
4.137000000000000455e+00,2.827601394267349466e-01,-4.346724246846148110e-01,-3.689464501775783778e-01,-3.413909240268121266e+03,-2.897698643614782213e+03,-4.346724246846148110e-01,-3.413909240268121266e+03,1.776634353502112447e+02,2.941995000000000005e+02,-2.606748881956904995e+01,-9.046857583021970584e+01,-3.015619194340656700e-02,2.827601394267349466e-01
4.137999999999999901e+00,3.048153496965315123e-01,-4.350413966714503089e-01,-3.689719868355227361e-01,-3.416807139476178691e+03,-2.897899208057270243e+03,-4.350413966714503089e-01,-3.416807139476178691e+03,1.915211326616054350e+02,2.941995000000000005e+02,-2.606839350532735011e+01,-7.660997383306721531e+01,-2.553665794435573677e-02,3.048153496965315123e-01
4.139000000000000234e+00,3.269118146627368326e-01,-4.354103895668156032e-01,-3.689928953652999444e-01,-3.419705202899444430e+03,-2.898063423266134123e+03,-4.354103895668156032e-01,-3.419705202899444430e+03,2.054047510632324247e+02,2.941995000000000005e+02,-2.606915960506568197e+01,-6.272558933170189732e+01,-2.090852977723396677e-02,3.269118146627368326e-01
4.139999999999999680e+00,3.490404284524207812e-01,-4.357793987358955512e-01,-3.690091690799575108e-01,-3.422603394136166571e+03,-2.898191236722171197e+03,-4.357793987358955512e-01,-3.422603394136166571e+03,2.193085691663918055e+02,2.941995000000000005e+02,-2.606978686095899889e+01,-4.882114397264919603e+01,-1.627371465754973157e-02,3.490404284524207812e-01
4.141000000000000014e+00,3.711920655495284382e-01,-4.361484195390993857e-01,-3.690208032038532759e-01,-3.425501676747084275e+03,-2.898282610917575767e+03,-4.361484195390993857e-01,-3.425501676747084275e+03,2.332268532402439121e+02,2.941995000000000005e+02,-2.607027507239872577e+01,-3.490237168735735906e+01,-1.163412389578578551e-02,3.711920655495284382e-01
4.142000000000000348e+00,3.933575857574587720e-01,-4.365174473339750727e-01,-3.690277948757113013e-01,-3.428400014270463998e+03,-2.898337523379939284e+03,-4.365174473339750727e-01,-3.428400014270463998e+03,2.471538603298899091e+02,2.941995000000000005e+02,-2.607062409611559772e+01,-2.097501557399449368e+01,-6.991671857998164354e-03,3.933575857574587720e-01
4.142999999999999794e+00,4.155278391654402270e-01,-4.368864774771257231e-01,-3.690301431506369245e-01,-3.431298370237152085e+03,-2.898355966688076933e+03,-4.368864774771257231e-01,-3.431298370237152085e+03,2.610838413768376540e+02,2.941995000000000005e+02,-2.607083384627134137e+01,-7.044824776891005058e+00,-2.348274925630334988e-03,4.155278391654402270e-01
4.144000000000000128e+00,4.376936711154202908e-01,-4.372555053261268365e-01,-3.690278490010921453e-01,-3.434196708185631906e+03,-2.898337948479686474e+03,-4.372555053261268365e-01,-3.434196708185631906e+03,2.750110443397903168e+02,2.941995000000000005e+02,-2.607090429451911007e+01,6.882448634309426438e+00,2.294149544769808792e-03,4.376936711154202908e-01
4.145000000000000462e+00,4.598459271664831483e-01,-4.376245262414436565e-01,-3.690209153168308442e-01,-3.437094991677082817e+03,-2.898283491450842575e+03,-4.376245262414436565e-01,-3.437094991677082817e+03,2.889297173138821222e+02,2.941995000000000005e+02,-2.607083547003276180e+01,2.080105278391488355e+01,6.933684261304961030e-03,4.598459271664831483e-01
4.145999999999999908e+00,4.819754580542198741e-01,-4.379935355883474712e-01,-3.690093469037954432e-01,-3.439993184310430024e+03,-2.898192633347327956e+03,-4.379935355883474712e-01,-3.439993184310430024e+03,3.028341116467425422e+02,2.941995000000000005e+02,-2.607062745950492655e+01,3.470523910624746833e+01,1.156841303541582267e-02,4.819754580542198741e-01
4.147000000000000242e+00,5.040731246418763689e-01,-4.383625287388294711e-01,-3.689931504819766173e-01,-3.442891249737378075e+03,-2.898065426947826836e+03,-4.383625287388294711e-01,-3.442891249737378075e+03,3.167184850493941894e+02,2.941995000000000005e+02,-2.607028040711386296e+01,4.858926545650805195e+01,1.619642181883601886e-02,5.040731246418763689e-01
4.147999999999999687e+00,5.261298028602497956e-01,-4.387315010735117204e-01,-3.689723346822384453e-01,-3.445789151677417067e+03,-2.897901940038987050e+03,-4.387315010735117204e-01,-3.445789151677417067e+03,3.305771047000814065e+02,2.941995000000000005e+02,-2.606979451445929641e+01,6.244739921454070242e+01,2.081579973818023510e-02,5.261298028602497956e-01
